Page Id	URL	Name	Type Attr	Value
page-11	1926	1926	rdf:type	owl:Thing
page-11	1926	1926	rdf:type	dul:TimeInterval
page-11	1926	1926	rdf:type	wikidata:Q577
page-11	1926	1926	rdf:type	dbo:TimePeriod
page-11	1926	1926	rdf:type	dbo:Year
page-35	1959	1959	rdf:type	owl:Thing
page-35	1959	1959	rdf:type	dul:TimeInterval
page-35	1959	1959	rdf:type	wikidata:Q577
page-35	1959	1959	rdf:type	dbo:TimePeriod
page-35	1959	1959	rdf:type	dbo:Year
page-79	1991	1991	rdf:type	owl:Thing
page-79	1991	1991	rdf:type	dul:TimeInterval
page-79	1991	1991	rdf:type	wikidata:Q577
page-79	1991	1991	rdf:type	dbo:TimePeriod
page-79	1991	1991	rdf:type	dbo:Year
page-133	Aalen	Aalen	rdf:type	yago:AdministrativeDistrict108491826
page-133	Aalen	Aalen	rdf:type	yago:Country108544813
page-133	Aalen	Aalen	rdf:type	yago:District108552138
page-133	Aalen	Aalen	rdf:type	yago:Location100027167
page-133	Aalen	Aalen	rdf:type	yago:Object100002684
page-133	Aalen	Aalen	rdf:type	yago:Region108630985
page-133	Aalen	Aalen	rdf:type	yago:Town108665504
page-133	Aalen	Aalen	rdf:type	yago:UrbanArea108675967
page-133	Aalen	Aalen	rdf:type	yago:YagoGeoEntity
page-133	Aalen	Aalen	rdf:type	yago:YagoLegalActorGeo
page-133	Aalen	Aalen	rdf:type	yago:StatesAndTerritoriesEstablishedIn1360
page-133	Aalen	Aalen	rdf:type	owl:Thing
page-133	Aalen	Aalen	rdf:type	dbo:Place
page-133	Aalen	Aalen	rdf:type	dbo:Location
page-133	Aalen	Aalen	rdf:type	wikidata:Q3957
page-133	Aalen	Aalen	rdf:type	wikidata:Q486972
page-133	Aalen	Aalen	rdf:type	dbo:PopulatedPlace
page-133	Aalen	Aalen	rdf:type	dbo:Settlement
page-133	Aalen	Aalen	rdf:type	dbo:Town
page-133	Aalen	Aalen	rdf:type	geo:SpatialThing
page-133	Aalen	Aalen	rdf:type	schema:Place
page-133	Aalen	Aalen	rdf:type	yago:YagoPermanentlyLocatedEntity
page-133	Aalen	Aalen	rdf:type	yago:GeographicalArea108574314
page-133	Aalen	Aalen	rdf:type	yago:Municipality108626283
page-133	Aalen	Aalen	rdf:type	yago:PhysicalEntity100001930
page-133	Aalen	Aalen	rdf:type	yago:TownsInBaden-Württemberg
page-406	Blues	Blues	rdf:type	owl:Thing
page-406	Blues	Blues	rdf:type	dbo:Genre
page-406	Blues	Blues	rdf:type	dul:Concept
page-406	Blues	Blues	rdf:type	wikidata:Q188451
page-406	Blues	Blues	rdf:type	dbo:MusicGenre
page-406	Blues	Blues	rdf:type	dbo:TopicalConcept
page-406	Blues	Blues	rdf:type	umbel-rc:MusicalComposition
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:20th-centuryClassicalComposers
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:AlumniOfTheConservatoireDeParis
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Alumnus109786338
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Artist109812338
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:BalletComposers
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:CausalAgent100007347
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Composer109947232
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Creator109614315
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Intellectual109621545
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:LivingThing100004258
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Musician110339966
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Object100002684
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Organism100004475
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Person100007846
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Scholar110557854
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:Whole100003553
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:YagoLegalActorGeo
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:RagtimeComposers
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:RomanticComposers
page-587	Claude_Debussy	Claude Debussy	rdf:type	owl:Thing
page-587	Claude_Debussy	Claude Debussy	rdf:type	foaf:Person
page-587	Claude_Debussy	Claude Debussy	rdf:type	dbo:Person
page-587	Claude_Debussy	Claude Debussy	rdf:type	dul:Agent
page-587	Claude_Debussy	Claude Debussy	rdf:type	dul:NaturalPerson
page-587	Claude_Debussy	Claude Debussy	rdf:type	wikidata:Q215627
page-587	Claude_Debussy	Claude Debussy	rdf:type	wikidata:Q5
page-587	Claude_Debussy	Claude Debussy	rdf:type	dbo:Agent
page-587	Claude_Debussy	Claude Debussy	rdf:type	schema:Person
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:ComposersForPiano
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:FrenchComposers
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:OperaComposers
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:PeopleFromSaint-Germain-en-Laye
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:PeopleOfTheEdwardianEra
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:YagoLegalActor
page-587	Claude_Debussy	Claude Debussy	rdf:type	yago:PhysicalEntity100001930
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AfricanAmericanMusicians
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AmericanJazzBandleaders
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AmericanJazzComposers
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AmericanJazzPianists
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AmericanMusiciansOfChineseDescent
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AmericanPeopleOfSwedishDescent
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Artist109812338
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Associate109816771
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:AtlanticRecordsArtists
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Bandleader109837201
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:CandidRecordsArtists
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:CausalAgent100007347
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Colleague109935990
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Composer109947232
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Conductor109952539
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Creator109614315
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Entertainer109616922
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:LivingThing100004258
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Musician110339966
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Musician110340312
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Object100002684
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Organism100004475
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Peer109626238
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Performer110415638
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Person100007846
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Pianist110430665
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:Whole100003553
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:YagoLegalActorGeo
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:ProgressiveBigBandBandleaders
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:SavoyRecordsArtists
page-533	Charles_Mingus	Charles Mingus	rdf:type	owl:Thing
page-533	Charles_Mingus	Charles Mingus	rdf:type	foaf:Person
page-533	Charles_Mingus	Charles Mingus	rdf:type	dbo:Person
page-533	Charles_Mingus	Charles Mingus	rdf:type	dul:Agent
page-533	Charles_Mingus	Charles Mingus	rdf:type	dul:NaturalPerson
page-533	Charles_Mingus	Charles Mingus	rdf:type	wikidata:Q215627
page-533	Charles_Mingus	Charles Mingus	rdf:type	wikidata:Q483501
page-533	Charles_Mingus	Charles Mingus	rdf:type	wikidata:Q5
page-533	Charles_Mingus	Charles Mingus	rdf:type	dbo:Agent
page-533	Charles_Mingus	Charles Mingus	rdf:type	dbo:Artist
page-533	Charles_Mingus	Charles Mingus	rdf:type	dbo:MusicalArtist
page-533	Charles_Mingus	Charles Mingus	rdf:type	schema:MusicGroup
page-533	Charles_Mingus	Charles Mingus	rdf:type	schema:Person
page-533	Charles_Mingus	Charles Mingus	rdf:type	umbel-rc:Artist
page-533	Charles_Mingus	Charles Mingus	rdf:type	umbel-rc:MusicalPerformer
page-533	Charles_Mingus	Charles Mingus	rdf:type	umbel-rc:PersonWithOccupation
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:ColumbiaRecordsArtists
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:MusiciansFromArizona
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:PeopleFromCuernavaca
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:PeopleFromLosAngeles,California
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:PeopleFromNogales,Arizona
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:YagoLegalActor
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:GuggenheimFellows
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:MercuryRecordsArtists
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:PhysicalEntity100001930
page-533	Charles_Mingus	Charles Mingus	rdf:type	yago:ThirdStreamMusicians
page-804	Drum_and_bass	Drum and bass	rdf:type	owl:Thing
page-804	Drum_and_bass	Drum and bass	rdf:type	dbo:Genre
page-804	Drum_and_bass	Drum and bass	rdf:type	dul:Concept
page-804	Drum_and_bass	Drum and bass	rdf:type	wikidata:Q188451
page-804	Drum_and_bass	Drum and bass	rdf:type	dbo:MusicGenre
page-804	Drum_and_bass	Drum and bass	rdf:type	dbo:TopicalConcept
page-804	Drum_and_bass	Drum and bass	rdf:type	umbel-rc:MusicalComposition
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Acquirer109764201
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:AmericanJazzComposers
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:AmericanJazzPianists
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:AmericanJazzSongwriters
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Artist109812338
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:CausalAgent100007347
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Composer109947232
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Convert109962414
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Creator109614315
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Entertainer109616922
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Honoree110183757
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:LivingThing100004258
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Musician110339966
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Musician110340312
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Object100002684
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Organism100004475
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Performer110415638
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Person100007846
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Pianist110430665
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Recipient109627906
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Serviceman110582746
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:SkilledWorker110605985
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Soldier110622053
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Songwriter110624540
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Whole100003553
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:Worker109632518
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:YagoLegalActorGeo
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	owl:Thing
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	foaf:Person
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	dbo:Person
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	dul:Agent
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	dul:NaturalPerson
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	wikidata:Q215627
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	wikidata:Q483501
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	wikidata:Q5
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	dbo:Agent
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	dbo:Artist
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	dbo:MusicalArtist
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	schema:MusicGroup
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	schema:Person
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	umbel-rc:Artist
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	umbel-rc:MusicalPerformer
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:ConcordRecordsArtists
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:ConvertsToRomanCatholicism
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:CoolJazzPianists
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:MusiciansFromCalifornia
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:MusiciansFromTheSanFranciscoBayArea
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:PeopleFromConcord,California
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:YagoLegalActor
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:EnlistedPerson110058777
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:KennedyCenterHonorees
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:LivingPeople
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:PhysicalEntity100001930
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:UnitedStatesArmySoldiers
page-685	Dave_Brubeck	Dave Brubeck	rdf:type	yago:WestCoastJazzPianists
page-781	Double_bass	Double bass	rdf:type	owl:Thing
page-1050	Funk	Funk	rdf:type	owl:Thing
page-1050	Funk	Funk	rdf:type	dbo:Genre
page-1050	Funk	Funk	rdf:type	dul:Concept
page-1050	Funk	Funk	rdf:type	wikidata:Q188451
page-1050	Funk	Funk	rdf:type	dbo:MusicGenre
page-1050	Funk	Funk	rdf:type	dbo:TopicalConcept
page-1050	Funk	Funk	rdf:type	umbel-rc:MusicalComposition
page-984	Film_noir	Film noir	rdf:type	owl:Thing
page-984	Film_noir	Film noir	rdf:type	dbo:Genre
page-984	Film_noir	Film noir	rdf:type	dul:Concept
page-984	Film_noir	Film noir	rdf:type	wikidata:Q188451
page-984	Film_noir	Film noir	rdf:type	dbo:TopicalConcept
page-1042	French_horn	French horn	rdf:type	yago:Artifact100021939
page-1042	French_horn	French horn	rdf:type	yago:Brass102891788
page-1042	French_horn	French horn	rdf:type	yago:BrassInstruments
page-1042	French_horn	French horn	rdf:type	yago:Device103183080
page-1042	French_horn	French horn	rdf:type	yago:MusicalInstrument103800933
page-1042	French_horn	French horn	rdf:type	yago:Object100002684
page-1042	French_horn	French horn	rdf:type	yago:Whole100003553
page-1042	French_horn	French horn	rdf:type	yago:WindInstrument104586932
page-1042	French_horn	French horn	rdf:type	owl:Thing
page-1042	French_horn	French horn	rdf:type	yago:Instrumentality103575240
page-1042	French_horn	French horn	rdf:type	yago:PhysicalEntity100001930
page-1073	George_Benson	George Benson	rdf:type	yago:AfricanAmericanGuitarists
page-1073	George_Benson	George Benson	rdf:type	yago:AfricanAmericanSingers
page-1073	George_Benson	George Benson	rdf:type	yago:AmericanComposers
page-1073	George_Benson	George Benson	rdf:type	yago:AmericanJazzGuitarists
page-1073	George_Benson	George Benson	rdf:type	yago:AmericanJazzSingers
page-1073	George_Benson	George Benson	rdf:type	yago:AmericanJehovah'sWitnesses
page-1073	George_Benson	George Benson	rdf:type	yago:AmericanMaleSingers
page-1073	George_Benson	George Benson	rdf:type	yago:Articulator109811712
page-1073	George_Benson	George Benson	rdf:type	yago:Artist109812338
page-1073	George_Benson	George Benson	rdf:type	yago:CausalAgent100007347
page-1073	George_Benson	George Benson	rdf:type	yago:Communicator109610660
page-1073	George_Benson	George Benson	rdf:type	yago:Composer109947232
page-1073	George_Benson	George Benson	rdf:type	yago:Creator109614315
page-1073	George_Benson	George Benson	rdf:type	yago:Entertainer109616922
page-1073	George_Benson	George Benson	rdf:type	yago:Guitarist110151760
page-1073	George_Benson	George Benson	rdf:type	yago:LivingThing100004258
page-1073	George_Benson	George Benson	rdf:type	yago:Musician110339966
page-1073	George_Benson	George Benson	rdf:type	yago:Musician110340312
page-1073	George_Benson	George Benson	rdf:type	yago:Object100002684
page-1073	George_Benson	George Benson	rdf:type	yago:Organism100004475
page-1073	George_Benson	George Benson	rdf:type	yago:Perceiver109626589
page-1073	George_Benson	George Benson	rdf:type	yago:Performer110415638
page-1073	George_Benson	George Benson	rdf:type	yago:Person100007846
page-1073	George_Benson	George Benson	rdf:type	yago:Singer110599806
page-1073	George_Benson	George Benson	rdf:type	yago:Speaker110630188
page-1073	George_Benson	George Benson	rdf:type	yago:Whole100003553
page-1073	George_Benson	George Benson	rdf:type	yago:Witness110786033
page-1073	George_Benson	George Benson	rdf:type	yago:YagoLegalActorGeo
page-1073	George_Benson	George Benson	rdf:type	yago:PrestigeRecordsArtists
page-1073	George_Benson	George Benson	rdf:type	yago:SmoothJazzGuitarists
page-1073	George_Benson	George Benson	rdf:type	owl:Thing
page-1073	George_Benson	George Benson	rdf:type	foaf:Person
page-1073	George_Benson	George Benson	rdf:type	dbo:Person
page-1073	George_Benson	George Benson	rdf:type	dul:Agent
page-1073	George_Benson	George Benson	rdf:type	dul:NaturalPerson
page-1073	George_Benson	George Benson	rdf:type	wikidata:Q215627
page-1073	George_Benson	George Benson	rdf:type	wikidata:Q483501
page-1073	George_Benson	George Benson	rdf:type	wikidata:Q5
page-1073	George_Benson	George Benson	rdf:type	dbo:Agent
page-1073	George_Benson	George Benson	rdf:type	dbo:Artist
page-1073	George_Benson	George Benson	rdf:type	dbo:MusicalArtist
page-1073	George_Benson	George Benson	rdf:type	schema:MusicGroup
page-1073	George_Benson	George Benson	rdf:type	schema:Person
page-1073	George_Benson	George Benson	rdf:type	umbel-rc:MusicalPerformer
page-1073	George_Benson	George Benson	rdf:type	yago:ColumbiaRecordsArtists
page-1073	George_Benson	George Benson	rdf:type	yago:MusiciansFromPittsburgh,Pennsylvania
page-1073	George_Benson	George Benson	rdf:type	yago:YagoLegalActor
page-1073	George_Benson	George Benson	rdf:type	yago:GRPRecordsArtists
page-1073	George_Benson	George Benson	rdf:type	yago:GrooveRecordsArtists
page-1073	George_Benson	George Benson	rdf:type	yago:LivingPeople
page-1073	George_Benson	George Benson	rdf:type	yago:PhysicalEntity100001930
page-1073	George_Benson	George Benson	rdf:type	yago:VerveRecordsArtists
page-1073	George_Benson	George Benson	rdf:type	yago:WarnerBros.RecordsArtists
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Area108497294
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:ArtsDistricts
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:District108552138
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Location100027167
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Object100002684
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Region108630985
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Vicinity108641113
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Village108672738
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:YagoGeoEntity
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:YagoLegalActorGeo
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Settlement108672562
page-1141	Greenwich_Village	Greenwich Village	rdf:type	owl:Thing
page-1141	Greenwich_Village	Greenwich Village	rdf:type	dbo:Place
page-1141	Greenwich_Village	Greenwich Village	rdf:type	dbo:Location
page-1141	Greenwich_Village	Greenwich Village	rdf:type	wikidata:Q486972
page-1141	Greenwich_Village	Greenwich Village	rdf:type	dbo:PopulatedPlace
page-1141	Greenwich_Village	Greenwich Village	rdf:type	dbo:Settlement
page-1141	Greenwich_Village	Greenwich Village	rdf:type	schema:Place
page-1141	Greenwich_Village	Greenwich Village	rdf:type	umbel-rc:Place
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:YagoPermanentlyLocatedEntity
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:NeighborhoodsInManhattan
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:Section108648322
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:GayVillagesInNewYork
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:GeographicalArea108574314
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:HistoricDistrictsInNewYorkCity
page-1141	Greenwich_Village	Greenwich Village	rdf:type	yago:PhysicalEntity100001930
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:Abstraction100002137
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:EducationalInstitution108276342
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:Group100031264
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:Institution108053576
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:Organization108008335
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:School108276720
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:SocialGroup107950920
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:University108286569
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:YagoLegalActorGeo
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:PosseSchools
page-1144	Grinnell_College	Grinnell College	rdf:type	owl:Thing
page-1144	Grinnell_College	Grinnell College	rdf:type	foaf:Organization
page-1144	Grinnell_College	Grinnell College	rdf:type	dul:Agent
page-1144	Grinnell_College	Grinnell College	rdf:type	dul:SocialPerson
page-1144	Grinnell_College	Grinnell College	rdf:type	wikidata:Q3918
page-1144	Grinnell_College	Grinnell College	rdf:type	wikidata:Q43229
page-1144	Grinnell_College	Grinnell College	rdf:type	dbo:Agent
page-1144	Grinnell_College	Grinnell College	rdf:type	dbo:EducationalInstitution
page-1144	Grinnell_College	Grinnell College	rdf:type	dbo:Organisation
page-1144	Grinnell_College	Grinnell College	rdf:type	dbo:University
page-1144	Grinnell_College	Grinnell College	rdf:type	schema:CollegeOrUniversity
page-1144	Grinnell_College	Grinnell College	rdf:type	schema:EducationalOrganization
page-1144	Grinnell_College	Grinnell College	rdf:type	schema:Organization
page-1144	Grinnell_College	Grinnell College	rdf:type	umbel-rc:EducationalOrganization
page-1144	Grinnell_College	Grinnell College	rdf:type	umbel-rc:Organization
page-1144	Grinnell_College	Grinnell College	rdf:type	umbel-rc:University
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:EducationalInstitutionsEstablishedIn1846
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:YagoPermanentlyLocatedEntity
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:YagoLegalActor
page-1144	Grinnell_College	Grinnell College	rdf:type	yago:UniversitiesAndCollegesInIowa
page-1983	Music_of_India	Music of India	rdf:type	owl:Thing
page-1983	Music_of_India	Music of India	rdf:type	dbo:Genre
page-1983	Music_of_India	Music of India	rdf:type	dul:Concept
page-1983	Music_of_India	Music of India	rdf:type	wikidata:Q188451
page-1983	Music_of_India	Music of India	rdf:type	dbo:TopicalConcept
page-1328	James_Brown	James Brown	rdf:type	yago:Acquirer109764201
page-1328	James_Brown	James Brown	rdf:type	yago:AfricanAmericanSingers
page-1328	James_Brown	James Brown	rdf:type	yago:AfricanAmericans'RightsActivists
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanComposers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanDancers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanDrummers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanFunkSingers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanKeyboardists
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanMaleSingers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanMusiciansOfAsianDescent
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanPeopleConvictedOfAssault
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanPeopleOfAsianDescent
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanPeopleOfNativeAmericanDescent
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanRecordProducers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanRobbers
page-1328	James_Brown	James Brown	rdf:type	yago:AmericanSoulSingers
page-1328	James_Brown	James Brown	rdf:type	yago:ApachePeople
page-1328	James_Brown	James Brown	rdf:type	yago:Artist109812338
page-1328	James_Brown	James Brown	rdf:type	yago:BadPerson109831962
page-1328	James_Brown	James Brown	rdf:type	yago:CancerSurvivors
page-1328	James_Brown	James Brown	rdf:type	yago:CausalAgent100007347
page-1328	James_Brown	James Brown	rdf:type	yago:Composer109947232
page-1328	James_Brown	James Brown	rdf:type	yago:Creator109614315
page-1328	James_Brown	James Brown	rdf:type	yago:Criminal109977660
page-1328	James_Brown	James Brown	rdf:type	yago:Dancer109989502
page-1328	James_Brown	James Brown	rdf:type	yago:Disputant109615465
page-1328	James_Brown	James Brown	rdf:type	yago:Drummer110036929
page-1328	James_Brown	James Brown	rdf:type	yago:Entertainer109616922
page-1328	James_Brown	James Brown	rdf:type	yago:Honoree110183757
page-1328	James_Brown	James Brown	rdf:type	yago:Keyboardist110229883
page-1328	James_Brown	James Brown	rdf:type	yago:LivingThing100004258
page-1328	James_Brown	James Brown	rdf:type	yago:Maker110284064
page-1328	James_Brown	James Brown	rdf:type	yago:Manufacturer110292316
page-1328	James_Brown	James Brown	rdf:type	yago:Militant110315837
page-1328	James_Brown	James Brown	rdf:type	yago:Musician110339966
page-1328	James_Brown	James Brown	rdf:type	yago:Musician110340312
page-1328	James_Brown	James Brown	rdf:type	yago:Object100002684
page-1328	James_Brown	James Brown	rdf:type	yago:Organism100004475
page-1328	James_Brown	James Brown	rdf:type	yago:Percussionist110415037
page-1328	James_Brown	James Brown	rdf:type	yago:Performer110415638
page-1328	James_Brown	James Brown	rdf:type	yago:Person100007846
page-1328	James_Brown	James Brown	rdf:type	yago:Recipient109627906
page-1328	James_Brown	James Brown	rdf:type	yago:Reformer110515194
page-1328	James_Brown	James Brown	rdf:type	yago:Robber110534586
page-1328	James_Brown	James Brown	rdf:type	yago:Singer110599806
page-1328	James_Brown	James Brown	rdf:type	yago:Songwriter110624540
page-1328	James_Brown	James Brown	rdf:type	yago:Survivor110681194
page-1328	James_Brown	James Brown	rdf:type	yago:Thief110707804
page-1328	James_Brown	James Brown	rdf:type	yago:Unfortunate109630641
page-1328	James_Brown	James Brown	rdf:type	yago:Whole100003553
