Page Id	URL	Name	GenreAttr	Genre
406	Blues	Blues	dbo:musicFusionGenre	dbr:Punk_blues
406	Blues	Blues	dbo:musicFusionGenre	dbr:African_blues
406	Blues	Blues	dbo:musicFusionGenre	dbr:Blues_rock
406	Blues	Blues	dbo:musicFusionGenre	dbr:Soul_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Delta_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Jump_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Piano_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Boogie-woogie
406	Blues	Blues	dbo:musicSubgenre	dbr:Country_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Electric_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Fife_and_drum_blues
406	Blues	Blues	dbo:musicSubgenre	dbr:Classic_female_blues
406	Blues	Blues	dbp:fusiongenres	 Blues rock
406	Blues	Blues	dbp:fusiongenres	 African blues
406	Blues	Blues	dbp:fusiongenres	 Punk blues
406	Blues	Blues	dbp:fusiongenres	 Soul blues (en)
406	Blues	Blues	dbp:subgenrelist	List of genres of the blues (en)
406	Blues	Blues	dbp:subgenres	 Boogie-woogie
406	Blues	Blues	dbp:subgenres	 Classic female blues
406	Blues	Blues	dbp:subgenres	 Country blues
406	Blues	Blues	dbp:subgenres	 Delta blues
406	Blues	Blues	dbp:subgenres	 Electric blues
406	Blues	Blues	dbp:subgenres	 Fife and drum blues
406	Blues	Blues	dbp:subgenres	 Jump blues
406	Blues	Blues	dbp:subgenres	 Piano blues (en)
406	Blues	Blues	is dbp:genres of	dbr:D.C._Minner
406	Blues	Blues	is dbp:runnerGenre of	dbr:Nouvelle_Star_(season_6)
406	Blues	Blues	is dbp:winnerGenre of	dbr:X_Factor_(Poland_series_1)
406	Blues	Blues	is dbp:winnerGenre of	dbr:Vocea_României_(season_2)
406	Blues	Blues	is dbp:winnerGenre of	dbr:American_Idol_(season_5)
406	Blues	Blues	is dbp:winnerGenre of	dbr:Nouvelle_Star_(season_6)
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Avant-garde_jazz
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Orchestral_jazz
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Post-bop
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Hard_bop
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Free_jazz
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Jazz
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Bebop
533	Charles_Mingus	Charles Mingus	dbo:genre	dbr:Third_stream
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Avant-garde_jazz
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Orchestral_jazz
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Post-bop
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Hard_bop
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Free_jazz
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Jazz
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Bebop
533	Charles_Mingus	Charles Mingus	dbp:genre	dbr:Third_stream
804	Drum_and_bass	Drum and bass	dbo:musicFusionGenre	dbr:Breakcore
804	Drum_and_bass	Drum and bass	dbo:musicFusionGenre	dbr:Drum_and_bass
804	Drum_and_bass	Drum and bass	dbo:musicFusionGenre	dbr:Digital_hardcore
804	Drum_and_bass	Drum and bass	dbo:musicFusionGenre	dbr:Power_noise
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Funkstep
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Darkstep
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Techstep
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Hardstep
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Drum_and_bass
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Liquid_funk
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Jazzstep
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Intelligent_dance_music
804	Drum_and_bass	Drum and bass	dbo:musicSubgenre	dbr:Neurofunk
804	Drum_and_bass	Drum and bass	dbp:fusiongenres	Breakcore, digital hardcore, drumstep, raggacore, technoid (en)
804	Drum_and_bass	Drum and bass	dbp:subgenres	Darkstep, hardstep, funkstep, jazzstep, dancefloor, jump-up, liquid funk, neurofunk, techstep, IDM, noise (en)
804	Drum_and_bass	Drum and bass	is dbo:musicFusionGenre of	dbr:Drum_and_bass
804	Drum_and_bass	Drum and bass	is dbo:musicSubgenre of	dbr:Drum_and_bass
804	Drum_and_bass	Drum and bass	is dbp:genres of	dbr:Subatomic_Sound_System
804	Drum_and_bass	Drum and bass	is dbp:subgenres of	dbr:Oldschool_jungle
685	Dave_Brubeck	Dave Brubeck	dbo:genre	dbr:West_Coast_jazz
685	Dave_Brubeck	Dave Brubeck	dbo:genre	dbr:Cool_jazz
685	Dave_Brubeck	Dave Brubeck	dbo:genre	dbr:Jazz
685	Dave_Brubeck	Dave Brubeck	dbo:genre	dbr:Third_stream
685	Dave_Brubeck	Dave Brubeck	dbp:genre	dbr:West_Coast_jazz
685	Dave_Brubeck	Dave Brubeck	dbp:genre	dbr:Cool_jazz
685	Dave_Brubeck	Dave Brubeck	dbp:genre	dbr:Jazz
685	Dave_Brubeck	Dave Brubeck	dbp:genre	dbr:Third_stream
1050	Funk	Funk	dbo:musicFusionGenre	dbr:Acid_jazz
1050	Funk	Funk	dbo:musicSubgenre	dbr:Go-go
1050	Funk	Funk	dbp:fusiongenres	dbr:Acid_jazz
1050	Funk	Funk	dbp:fusiongenres	dbr:Free_funk
1050	Funk	Funk	dbp:fusiongenres	dbr:Funk_rock
1050	Funk	Funk	dbp:fusiongenres	dbr:Funky_house
1050	Funk	Funk	dbp:fusiongenres	dbr:Skweee
1050	Funk	Funk	dbp:fusiongenres	dbr:UK_funky
1050	Funk	Funk	dbp:fusiongenres	dbr:Go-go
1050	Funk	Funk	dbp:fusiongenres	dbr:Jazz-funk
1050	Funk	Funk	dbp:fusiongenres	dbr:Funk_metal
1050	Funk	Funk	dbp:fusiongenres	dbr:G-funk
1050	Funk	Funk	dbp:fusiongenres	dbr:Afrobeat
1050	Funk	Funk	dbp:fusiongenres	dbr:Nu_metal
1050	Funk	Funk	dbp:subgenrelist	Template:Funkmusic (en)
1050	Funk	Funk	dbp:subgenres	dbr:Deep_funk
1050	Funk	Funk	dbp:subgenres	dbr:Go-go
1050	Funk	Funk	dbp:subgenres	dbr:P-Funk
1050	Funk	Funk	dbp:subgenres	dbr:Nu-funk
1050	Funk	Funk	is dbp:genre(s)_ of	dbr:I_Need_5_Minutes_Alone
1050	Funk	Funk	is dbp:genres of	dbr:Jerome_Brailey
1050	Funk	Funk	is dbp:genres of	dbr:Diafrix
1073	George_Benson	George Benson	dbo:genre	dbr:Soul_music
1073	George_Benson	George Benson	dbo:genre	dbr:Funk
1073	George_Benson	George Benson	dbo:genre	dbr:Jazz
1073	George_Benson	George Benson	dbo:genre	dbr:Rhythm_and_blues
1073	George_Benson	George Benson	dbp:genre	dbr:Soul_music
1073	George_Benson	George Benson	dbp:genre	dbr:Funk
1073	George_Benson	George Benson	dbp:genre	dbr:Jazz
1073	George_Benson	George Benson	dbp:genre	dbr:Rhythm_and_blues
1328	James_Brown	James Brown	dbo:genre	dbr:Soul_music
1328	James_Brown	James Brown	dbo:genre	dbr:Funk
1328	James_Brown	James Brown	dbo:genre	dbr:Rhythm_and_blues
1328	James_Brown	James Brown	dbp:genre	dbr:Soul_music
1328	James_Brown	James Brown	dbp:genre	dbr:Funk
1328	James_Brown	James Brown	dbp:genre	dbr:Rhythm_and_blues
1451	John_Lee_Hooker	John Lee Hooker	dbo:genre	dbr:Blues
1451	John_Lee_Hooker	John Lee Hooker	dbp:genre	dbr:Blues
1402	Jimi_Hendrix	Jimi Hendrix	dbo:genre	dbr:Hard_rock
1402	Jimi_Hendrix	Jimi Hendrix	dbo:genre	dbr:Blues
1402	Jimi_Hendrix	Jimi Hendrix	dbo:genre	dbr:Psychedelic_rock
1402	Jimi_Hendrix	Jimi Hendrix	dbo:genre	dbr:Rhythm_and_blues
1402	Jimi_Hendrix	Jimi Hendrix	dbp:genre	dbr:Hard_rock
1402	Jimi_Hendrix	Jimi Hendrix	dbp:genre	dbr:Blues
1402	Jimi_Hendrix	Jimi Hendrix	dbp:genre	dbr:Psychedelic_rock
1402	Jimi_Hendrix	Jimi Hendrix	dbp:genre	dbr:Rhythm_and_blues
1402	Jimi_Hendrix	Jimi Hendrix	dbp:genre	 (en)
1475	Joni_Mitchell	Joni Mitchell	dbo:genre	dbr:Folk_music
1475	Joni_Mitchell	Joni Mitchell	dbo:genre	dbr:Jazz
1475	Joni_Mitchell	Joni Mitchell	dbo:genre	dbr:Pop_music
1475	Joni_Mitchell	Joni Mitchell	dbo:genre	dbr:Rock_music
1475	Joni_Mitchell	Joni Mitchell	dbp:genre	dbr:Folk_music
1475	Joni_Mitchell	Joni Mitchell	dbp:genre	dbr:Jazz
1475	Joni_Mitchell	Joni Mitchell	dbp:genre	dbr:Pop_music
1475	Joni_Mitchell	Joni Mitchell	dbp:genre	dbr:Rock_music
1475	Joni_Mitchell	Joni Mitchell	dbp:genre	 (en)
1534	King_Crimson	King Crimson	dbo:genre	dbr:Experimental_rock
1534	King_Crimson	King Crimson	dbo:genre	dbr:Heavy_metal_music
1534	King_Crimson	King Crimson	dbo:genre	dbr:New_wave_music
1534	King_Crimson	King Crimson	dbo:genre	dbr:Psychedelic_rock
1534	King_Crimson	King Crimson	dbo:genre	dbr:Jazz_fusion
1534	King_Crimson	King Crimson	dbo:genre	dbr:Progressive_rock
1534	King_Crimson	King Crimson	dbp:genre	dbr:Experimental_rock
1534	King_Crimson	King Crimson	dbp:genre	dbr:Heavy_metal_music
1534	King_Crimson	King Crimson	dbp:genre	dbr:New_wave_music
1534	King_Crimson	King Crimson	dbp:genre	dbr:Psychedelic_rock
1534	King_Crimson	King Crimson	dbp:genre	dbr:Jazz_fusion
1534	King_Crimson	King Crimson	dbp:genre	dbr:Progressive_rock
1534	King_Crimson	King Crimson	dbp:genre	 (en)
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Anatolian_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Samba_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Stoner_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Electronic_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Funk_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Rap_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Pop_punk
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Rock_en_español
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Sufi_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Indorock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Country_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Industrial_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Blues_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Music_of_Cuba
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Emo_pop
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Folk_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Power_pop
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Raï
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Rockabilly
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Afro-rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Space_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Bhangra_(music)
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Punta_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Aboriginal_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Glam_punk
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Jazz_fusion
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Pop_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Raga_rock
2384	Rock_music	Rock music	dbo:musicFusionGenre	dbr:Flamenco_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Post-Britpop
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Jangle_pop
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Madchester
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Baroque_pop
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Instrumental_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Emo
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Krautrock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Gothic_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Hard_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Proto-punk
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Soft_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Experimental_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Surf_music
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Garage_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Group_Sounds
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Heavy_metal_music
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Psychedelic_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Punk_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Symphonic_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Britpop
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Art_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Grunge
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Post-grunge
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Southern_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Alternative_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Beat_music
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Glam_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Hardcore_punk
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Indie_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Progressive_rock
2384	Rock_music	Rock music	dbo:musicSubgenre	dbr:Heartland_rock
2384	Rock_music	Rock music	dbp:fusiongenres	Aboriginal rock – Afro-rock – Anatolian rock – Bhangra rock – Blues rock – Country rock – Electronic rock – Emo Pop - Flamenco rock – Folk rock – Funk rock – Glam punk – Indo-rock – Industrial rock – Latin rock – Jazz fusion – Pop rock – Pop punk – Power Pop - Punta rock – Raga rock – Raï rock – Rap rock – Rockabilly – Rockoson – Samba-rock – Space rock – Stoner rock – Sufi rock (en)
2384	Rock_music	Rock music	dbp:subgenres	Alternative rock – Art rock – Baroque pop – Beat music – Britpop – Emo – Experimental rock – Garage rock – Glam rock – Gothic rock – Group Sounds – Grunge – Hardcore Punk - Hard rock – Heartland rock – Heavy metal – Instrumental rock – Indie rock – Jangle pop – Krautrock – Madchester –  Post-Britpop – Post-grunge – Progressive rock – Protopunk – Psychedelia – Punk rock – Soft rock – Southern rock – Surf music – Symphonic rock (en)
2384	Rock_music	Rock music	is dbo:literaryGenre of	dbr:Out_Of_The_Unknown:_Brisbane_Bands_1976-1988
2384	Rock_music	Rock music	is dbo:musicFusionGenre of	dbr:Rhythm_and_blues
2384	Rock_music	Rock music	is dbp:2006/2007Genre of	dbr:Songs_That_Slipped_Through_the_Cracks
2384	Rock_music	Rock music	is dbp:2012Genre of	dbr:The_Oslo_Bowl
2384	Rock_music	Rock music	is dbp:fusiongenres of	dbr:Chicago_blues
2384	Rock_music	Rock music	is dbp:genre(s)_ of	dbr:Rogers_Masson
2384	Rock_music	Rock music	is dbp:genres of	dbr:Jerome_Brailey
2384	Rock_music	Rock music	is dbp:genres of	dbr:Lori_Peters
2384	Rock_music	Rock music	is dbp:genres of	dbr:Arci_Muñoz
2384	Rock_music	Rock music	is dbp:genres of	dbr:Tronics
2384	Rock_music	Rock music	is dbp:genres of	dbr:The_Finer_Things
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:American_Idol_(season_13)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idols_South_Africa_(season_5)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Macedonian_Idol_(season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Macedonian_Idol
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Hlas_Česko_Slovenska_2014
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Australian_Idol_(season_5)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:American_Idol_(season_14)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Superstar_(Brazil_season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:American_Idol_(season_11)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idol_2006_(Sweden)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Deutschland_sucht_den_Superstar_(season_2)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:The_Voice_of_the_Philippines_(season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Australian_Idol_(season_6)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Greek_Idol_(season_2)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idol_2010_(Sweden)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idol_Poland_(season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Nouvelle_Star_(season_6)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:The_X_Factor_Israel_(season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idool_2003
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:The_Voice_of_Finland_(season_2)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Česko_Slovenská_SuperStar_2013
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:The_X_Factor_(Australia_season_2)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:X_Factor_(Italy_series_5)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idol_(Norway_season_5)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Deutschland_sucht_den_Superstar_(season_3)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:DSDS_Kids_(season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idol_(Norway_season_1)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Idol_(Norway_season_2)
2384	Rock_music	Rock music	is dbp:winnerGenre of	dbr:Vocea_României_(season_1)
2398	Ron_Carter	Ron Carter	dbo:genre	dbr:Avant-garde_jazz
2398	Ron_Carter	Ron Carter	dbo:genre	dbr:Orchestral_jazz
2398	Ron_Carter	Ron Carter	dbo:genre	dbr:Mainstream_jazz
2398	Ron_Carter	Ron Carter	dbo:genre	dbr:Third_stream
2398	Ron_Carter	Ron Carter	dbp:genre	dbr:Avant-garde_jazz
2398	Ron_Carter	Ron Carter	dbp:genre	dbr:Orchestral_jazz
2398	Ron_Carter	Ron Carter	dbp:genre	dbr:Mainstream_jazz
2398	Ron_Carter	Ron Carter	dbp:genre	dbr:Third_stream
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:genre	dbr:Funk_rock
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:genre	dbr:Funk_metal
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbo:genre	dbr:Alternative_rock
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:genre	dbr:Funk_rock
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:genre	dbr:Funk_metal
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:genre	dbr:Alternative_rock
2331	Red_Hot_Chili_Peppers	Red Hot Chili Peppers	dbp:genre	 (en)
2594	Steve_Lacy	Steve Lacy	dbo:genre	dbr:Avant-garde_jazz
2594	Steve_Lacy	Steve Lacy	dbo:genre	dbr:Dixieland
2594	Steve_Lacy	Steve Lacy	dbo:genre	dbr:Jazz
2594	Steve_Lacy	Steve Lacy	dbp:genre	dbr:Avant-garde_jazz
2594	Steve_Lacy	Steve Lacy	dbp:genre	dbr:Dixieland
2594	Steve_Lacy	Steve Lacy	dbp:genre	dbr:Jazz
2864	The_Doors	The Doors	dbo:genre	dbr:Acid_rock
2864	The_Doors	The Doors	dbo:genre	dbr:Hard_rock
2864	The_Doors	The Doors	dbo:genre	dbr:Blues_rock
2864	The_Doors	The Doors	dbo:genre	dbr:Psychedelic_rock
2864	The_Doors	The Doors	dbp:genre	dbr:Acid_rock
2864	The_Doors	The Doors	dbp:genre	dbr:Hard_rock
2864	The_Doors	The Doors	dbp:genre	dbr:Blues_rock
2864	The_Doors	The Doors	dbp:genre	dbr:Psychedelic_rock
2864	The_Doors	The Doors	dbp:genre	 (en)
2965	The_Rolling_Stones	The Rolling Stones	dbo:genre	dbr:Blues
2965	The_Rolling_Stones	The Rolling Stones	dbo:genre	dbr:Pop_music
2965	The_Rolling_Stones	The Rolling Stones	dbo:genre	dbr:Rock_music
2965	The_Rolling_Stones	The Rolling Stones	dbp:genre	dbr:Blues
2965	The_Rolling_Stones	The Rolling Stones	dbp:genre	dbr:Pop_music
2965	The_Rolling_Stones	The Rolling Stones	dbp:genre	dbr:Rock_music
2965	The_Rolling_Stones	The Rolling Stones	dbp:genre	 (en)
2305	Radiohead	Radiohead	dbo:genre	dbr:Experimental_rock
2305	Radiohead	Radiohead	dbo:genre	dbr:Art_rock
2305	Radiohead	Radiohead	dbo:genre	dbr:Alternative_rock
2305	Radiohead	Radiohead	dbo:genre	dbr:Electronic_music
2305	Radiohead	Radiohead	dbp:genre	dbr:Experimental_rock
2305	Radiohead	Radiohead	dbp:genre	dbr:Art_rock
2305	Radiohead	Radiohead	dbp:genre	dbr:Alternative_rock
2305	Radiohead	Radiohead	dbp:genre	dbr:Electronic_music
2305	Radiohead	Radiohead	dbp:genre	 (en)
809	Duke_Ellington	Duke Ellington	dbo:genre	dbr:Orchestral_jazz
809	Duke_Ellington	Duke Ellington	dbo:genre	dbr:Big_band
809	Duke_Ellington	Duke Ellington	dbo:genre	dbr:Swing_music
809	Duke_Ellington	Duke Ellington	dbp:genre	dbr:Orchestral_jazz
809	Duke_Ellington	Duke Ellington	dbp:genre	dbr:Big_band
809	Duke_Ellington	Duke Ellington	dbp:genre	dbr:Swing_music
237	Art_rock	Art rock	is dbo:musicFusionGenre of	dbr:Pop_music
237	Art_rock	Art rock	is dbo:musicSubgenre of	dbr:Rock_music_of_West_Bengal
237	Art_rock	Art rock	is dbo:musicSubgenre of	dbr:Wagnerian_rock
237	Art_rock	Art rock	is dbo:musicSubgenre of	dbr:Rock_music
237	Art_rock	Art rock	is dbp:fusiongenres of	dbr:Pop_music
237	Art_rock	Art rock	is dbp:genre(s)_ of	dbr:Stationary_Odyssey
1571	Led_Zeppelin_II	Led Zeppelin II	dbo:genre	dbr:Hard_rock
1571	Led_Zeppelin_II	Led Zeppelin II	dbo:genre	dbr:Blues
1571	Led_Zeppelin_II	Led Zeppelin II	dbo:genre	dbr:Heavy_metal_music
1571	Led_Zeppelin_II	Led Zeppelin II	dbp:genre	dbr:Hard_rock
1571	Led_Zeppelin_II	Led Zeppelin II	dbp:genre	dbr:Blues
1571	Led_Zeppelin_II	Led Zeppelin II	dbp:genre	dbr:Heavy_metal_music
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Italian_progressive_rock
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Neo-progressive_rock
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Progressive_metal
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Krautrock
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Avant-prog
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Wagnerian_rock
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Space_rock
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Symphonic_rock
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Zeuhl
2280	Progressive_rock	Progressive rock	dbo:musicSubgenre	dbr:Canterbury_scene
2280	Progressive_rock	Progressive rock	dbp:subgenrelist	Non-exhaustive list of progressive subgenres (en)
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Italian_progressive_rock
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Neo-progressive_rock
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Progressive_metal
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Krautrock
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Avant-prog
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Wagnerian_rock
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Space_rock
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Symphonic_rock
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Zeuhl
2280	Progressive_rock	Progressive rock	dbp:subgenres	dbr:Canterbury_scene
2280	Progressive_rock	Progressive rock	is dbo:musicFusionGenre of	dbr:Progressive_folk
2280	Progressive_rock	Progressive rock	is dbo:musicFusionGenre of	dbr:Free_jazz
2280	Progressive_rock	Progressive rock	is dbo:musicSubgenre of	dbr:Rock_music_of_West_Bengal
2280	Progressive_rock	Progressive rock	is dbo:musicSubgenre of	dbr:Wagnerian_rock
2280	Progressive_rock	Progressive rock	is dbo:musicSubgenre of	dbr:Rock_music
2280	Progressive_rock	Progressive rock	is dbp:fusiongenres of	dbr:Progressive_folk
2280	Progressive_rock	Progressive rock	is dbp:fusiongenres of	dbr:Free_jazz
2280	Progressive_rock	Progressive rock	is dbp:genres of	dbr:Michiyo_Yagi
2280	Progressive_rock	Progressive rock	is dbp:winnerGenre of	dbr:Ultimate_Live_Lounge
1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dbo:genre	dbr:Rock_music
1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dbp:genre	dbr:Rock_music
755	Dizzy_Gillespie	Dizzy Gillespie	dbo:genre	dbr:Afro-Cuban_jazz
755	Dizzy_Gillespie	Dizzy Gillespie	dbo:genre	dbr:Jazz
755	Dizzy_Gillespie	Dizzy Gillespie	dbo:genre	dbr:Bebop
755	Dizzy_Gillespie	Dizzy Gillespie	dbp:genre	dbr:Afro-Cuban_jazz
755	Dizzy_Gillespie	Dizzy Gillespie	dbp:genre	dbr:Jazz
755	Dizzy_Gillespie	Dizzy Gillespie	dbp:genre	dbr:Bebop
540	Charlie_Parker	Charlie Parker	dbo:genre	dbr:Jazz
540	Charlie_Parker	Charlie Parker	dbo:genre	dbr:Bebop
540	Charlie_Parker	Charlie Parker	dbp:genre	dbr:Jazz
540	Charlie_Parker	Charlie Parker	dbp:genre	dbr:Bebop
199	Ambient_music	Ambient music	dbo:musicFusionGenre	dbr:Ambient_music
