Page Id	URL	Name	Type Attr	Value
page-22	1950s	1950s	dct:subject	dbc:1950s
page-16	1940s	1940s	dct:subject	dbc:1940s
page-2305	Radiohead	Radiohead	dct:subject	dbc:Radiohead
page-2305	Radiohead	Radiohead	dct:subject	dbc:ATO_Records_artists
page-2305	Radiohead	Radiohead	dct:subject	dbc:Capitol_Records_artists
page-2305	Radiohead	Radiohead	dct:subject	dbc:English_alternative_rock_groups
page-2305	Radiohead	Radiohead	dct:subject	dbc:English_electronic_music_groups
page-2305	Radiohead	Radiohead	dct:subject	dbc:English_rock_music_groups
page-2305	Radiohead	Radiohead	dct:subject	dbc:Experimental_rock_groups
page-2305	Radiohead	Radiohead	dct:subject	dbc:Grammy_Award_winners
page-2305	Radiohead	Radiohead	dct:subject	dbc:Ivor_Novello_Award_winners
page-2305	Radiohead	Radiohead	dct:subject	dbc:Musical_groups_established_in_1985
page-2305	Radiohead	Radiohead	dct:subject	dbc:Musical_quintets
page-2305	Radiohead	Radiohead	dct:subject	dbc:NME_Awards_winners
page-2305	Radiohead	Radiohead	dct:subject	dbc:Parlophone_artists
page-2305	Radiohead	Radiohead	dct:subject	dbc:Music_in_Oxford
page-2305	Radiohead	Radiohead	dct:subject	dbc:XL_Recordings_artists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:1899_births
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:1974_deaths
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:20th-century_American_musicians
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:20th-century_composers
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:African-American_composers
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:African-American_jazz_musicians
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:American_autobiographers
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:American_jazz_composers
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:American_jazz_musicians
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:American_jazz_pianists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Articles_containing_video_clips
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Burials_at_Woodlawn_Cemetery_(Bronx)
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Cancer_deaths_in_New_York
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Columbia_Records_artists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Deaths_from_lung_cancer
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Decca_Records_artists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Fellows_of_the_American_Academy_of_Arts_and_Sciences
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Gennett_Records_artists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Grammy_Award_winners
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Grammy_Lifetime_Achievement_Award_winners
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Harlem_Renaissance
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Légion_d'honneur_recipients
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Musicians_from_Washington,_D.C.
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Presidential_Medal_of_Freedom_recipients
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Pulitzer_Prize_winners
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:RCA_Victor_artists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Songwriters_Hall_of_Fame_inductees
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Spingarn_Medal_winners
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Swing_pianists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:20th-century_conductors_(music)
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:African-American_jazz_pianists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:American_conductors_(music)
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Big_band_bandleaders
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Big_band_pianists
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Duke_Ellington
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Jazz_record_producers
page-809	Duke_Ellington	Duke Ellington	dct:subject	dbc:Red_Baron_Records_artists
page-2354	Rhodes_piano	Rhodes piano	dct:subject	dbc:Electric_and_electronic_keyboard_instruments
page-2354	Rhodes_piano	Rhodes piano	dct:subject	dbc:Former_CBS_Corporation_subsidiaries
page-2354	Rhodes_piano	Rhodes piano	dct:subject	dbc:Piano_manufacturing_companies
page-237	Art_rock	Art rock	dct:subject	dbc:British_styles_of_music
page-237	Art_rock	Art rock	dct:subject	dbc:Rock_music_genres
page-237	Art_rock	Art rock	dct:subject	dbc:Art_rock
page-237	Art_rock	Art rock	dct:subject	dbc:Experimental_music_genres
page-1571	Led_Zeppelin_II	Led Zeppelin II	dct:subject	dbc:1969_albums
page-1571	Led_Zeppelin_II	Led Zeppelin II	dct:subject	dbc:Atlantic_Records_albums
page-1571	Led_Zeppelin_II	Led Zeppelin II	dct:subject	dbc:Led_Zeppelin_albums
page-1571	Led_Zeppelin_II	Led Zeppelin II	dct:subject	dbc:English-language_albums
page-1571	Led_Zeppelin_II	Led Zeppelin II	dct:subject	dbc:Recording_Industry_Association_of_America_Diamond_Award_albums
page-1571	Led_Zeppelin_II	Led Zeppelin II	dct:subject	dbc:Albums_produced_by_Jimmy_Page
page-2280	Progressive_rock	Progressive rock	dct:subject	dbc:Progressive_rock
page-2280	Progressive_rock	Progressive rock	dct:subject	dbc:British_styles_of_music
page-2280	Progressive_rock	Progressive rock	dct:subject	dbc:Rock_music_genres
page-2280	Progressive_rock	Progressive rock	is dbp:subject of	dbr:Mean_Deviation_(book)
page-2280	Progressive_rock	Progressive rock	is dbp:subject of	dbr:Masanori_Ito_(music_critic)
page-2280	Progressive_rock	Progressive rock	is skos:subject of	dbr:Masanori_Ito_(music_critic)
page-3766	Wah-wah_(music)	Wah-wah (music)	dct:subject	dbc:Musical_performance_techniques
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:1946_births
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:Backing_vocalists
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:Discipline_Global_Mobile_artists
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_heavy_metal_bass_guitarists
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_multi-instrumentalists
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_record_producers
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_rock_bass_guitarists
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_rock_keyboardists
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_songwriters
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:Kennedy_Center_honorees
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:Living_people
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:Musicians_from_Kent
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:English_session_musicians
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:Led_Zeppelin_members
page-1456	John_Paul_Jones_(musician)	John Paul Jones (musician)	dct:subject	dbc:People_from_Sidcup
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:1917_births
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:1993_deaths
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:20th-century_American_musicians
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:20th-century_Bahá'ís
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:20th-century_composers
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:African-American_musicians
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:American_Bahá'ís
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:American_jazz_bandleaders
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:American_jazz_composers
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:American_jazz_trumpeters
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:American_male_composers
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:American_memoirists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Bebop_trumpeters
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Burials_at_Flushing_Cemetery
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Capitol_Records_artists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Commandeurs_of_the_Ordre_des_Arts_et_des_Lettres
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Converts_to_the_Bahá'í_Faith
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Deaths_from_pancreatic_cancer
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Grammy_Lifetime_Achievement_Award_winners
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Kennedy_Center_honorees
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Musicians_from_Pennsylvania
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Musicians_from_South_Carolina
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:People_from_Corona,_Queens
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Prestige_Records_artists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:RCA_Victor_artists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Savoy_Records_artists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:United_States_National_Medal_of_Arts_recipients
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Verve_Records_artists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Afro-Cuban_jazz_bandleaders
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Afro-Cuban_jazz_composers
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Afro-Cuban_jazz_trumpeters
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Cancer_deaths_in_New_Jersey
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Latin_jazz_bandleaders
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Latin_jazz_composers
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Latin_jazz_trumpeters
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:Manor_Records_artists
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:People_from_Cheraw,_South_Carolina
page-755	Dizzy_Gillespie	Dizzy Gillespie	dct:subject	dbc:People_from_Clarksville,_Tennessee
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:1920_births
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:1955_deaths
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:20th-century_American_musicians
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:20th-century_composers
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:African-American_composers
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:African-American_jazz_musicians
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:American_buskers
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:American_jazz_composers
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:American_male_composers
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Deaths_from_pneumonia
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Grammy_Lifetime_Achievement_Award_winners
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Infectious_disease_deaths_in_New_York
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Jazz_alto_saxophonists
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Male_jazz_musicians
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Musicians_from_New_York_City
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Savoy_Records_artists
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:African-American_atheists
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:American_jazz_saxophonists
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Bebop_saxophonists
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Charlie_Parker
page-540	Charlie_Parker	Charlie Parker	dct:subject	dbc:Musicians_from_Kansas_City,_Missouri
page-199	Ambient_music	Ambient music	dct:subject	dbc:Ambient_music
page-199	Ambient_music	Ambient music	dct:subject	dbc:British_styles_of_music
page-199	Ambient_music	Ambient music	dct:subject	dbc:Electronic_music_genres
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_pianists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:1958_births
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:20th-century_American_male_actors
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:20th-century_American_singers
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:21st-century_American_singers
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:African-American_film_directors
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:African-American_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:African-American_male_actors
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:African-American_male_singers
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:African-American_rock_musicians
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_Jehovah's_Witnesses
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_funk_singers
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_male_film_actors
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_male_singer-songwriters
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_multi-instrumentalists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_record_producers
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_rhythm_and_blues_bass_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_rock_bass_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_rock_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_rock_keyboardists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Arista_Records_artists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Best_Original_Music_Score_Academy_Award_winners
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Brit_Award_winners
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Columbia_Records_artists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:EMI_Records_artists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Film_directors_from_Minnesota
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Grammy_Award_winners
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Lead_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Living_people
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:People_with_epilepsy
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Rock_and_Roll_Hall_of_Fame_inductees
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Universal_Records_artists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Warner_Bros._Records_artists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_rhythm_and_blues_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_funk_bass_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_funk_drummers
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_funk_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_funk_musicians
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:American_soul_guitarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Converts_to_Jehovah's_Witnesses
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Funk_rock
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Keytarists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Male_actors_from_Minneapolis,_Minnesota
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Musicians_from_Minneapolis,_Minnesota
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Paisley_Park_Records_artists
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Prince_(musician)
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:Songwriters_from_Minnesota
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:The_New_Power_Generation_members
page-2275	Prince_(musician)	Prince (musician)	dct:subject	dbc:The_Revolution_(band)_members
page-304	Bassist	Bassist	dct:subject	dbc:Bass_(sound)
page-304	Bassist	Bassist	dct:subject	dbc:Occupations_in_music
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:American_musicians_of_Chinese_descent
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Hard_bop_drummers
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Jazz_fusion_drummers
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Musicians_from_Boston,_Massachusetts
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Post-bop_drummers
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:1945_births
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:1997_deaths
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:20th-century_American_musicians
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:African-American_musicians
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:American_jazz_drummers
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:American_people_of_Portuguese_descent
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Blue_Note_Records_artists
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Grammy_Award_winners
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Miles_Davis
page-3068	Tony_Williams_(drummer)	Tony Williams (drummer)	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-305	Beatnik	Beatnik	dct:subject	dbc:Culture_of_San_Francisco,_California
page-305	Beatnik	Beatnik	dct:subject	dbc:History_of_subcultures
page-305	Beatnik	Beatnik	dct:subject	dbc:Beat_Generation
page-305	Beatnik	Beatnik	dct:subject	dbc:Counterculture_of_the_1960s
page-305	Beatnik	Beatnik	dct:subject	dbc:Drug_culture
page-305	Beatnik	Beatnik	dct:subject	dbc:Musical_subcultures
page-305	Beatnik	Beatnik	dct:subject	dbc:North_Beach,_San_Francisco
page-305	Beatnik	Beatnik	dct:subject	dbc:Social_groups
page-305	Beatnik	Beatnik	dct:subject	dbc:Stereotypes
page-305	Beatnik	Beatnik	dct:subject	dbc:Words_coined_in_the_1950s
page-305	Beatnik	Beatnik	dct:subject	dbc:Counterculture
page-1943	Modal_jazz	Modal jazz	dct:subject	dbc:Modal_jazz
page-2570	St._Albans,_Queens	St. Albans, Queens	dct:subject	dbc:Jamaica,_Queens
page-2570	St._Albans,_Queens	St. Albans, Queens	dct:subject	dbc:Neighborhoods_in_Queens
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:American_jazz_trombonists
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Cultural_history_of_World_War_II
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Missing_in_action_of_World_War_II
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:People_from_Clarinda,_Iowa
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:People_from_Fort_Morgan,_Colorado
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:People_from_North_Platte,_Nebraska
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Swing_trombonists
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:1904_births
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:1944_deaths
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:20th-century_American_musicians
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:American_bandleaders
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:American_jazz_bandleaders
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Bluebird_Records_artists
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Grammy_Lifetime_Achievement_Award_winners
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Jazz_arrangers
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Missing_air_passengers
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:RCA_Victor_artists
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Recipients_of_the_Bronze_Star_Medal
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Swing_bandleaders
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:United_States_Army_Air_Forces_officers
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:United_States_Army_officers
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:University_of_Colorado_alumni
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Victims_of_aviation_accidents_or_incidents_in_international_waters
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Vocalion_Records_artists
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Big_band_bandleaders
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Military_musicians
page-1105	Glenn_Miller	Glenn Miller	dct:subject	dbc:Musicians_from_Colorado
page-639	Count_Basie	Count Basie	dct:subject	dbc:Count_Basie
page-639	Count_Basie	Count Basie	dct:subject	dbc:Omega_Psi_Phi
page-639	Count_Basie	Count Basie	dct:subject	dbc:1904_births
page-639	Count_Basie	Count Basie	dct:subject	dbc:1984_deaths
page-639	Count_Basie	Count Basie	dct:subject	dbc:20th-century_American_male_actors
page-639	Count_Basie	Count Basie	dct:subject	dbc:20th-century_American_musicians
page-639	Count_Basie	Count Basie	dct:subject	dbc:20th-century_pianists
page-639	Count_Basie	Count Basie	dct:subject	dbc:African-American_jazz_musicians
page-639	Count_Basie	Count Basie	dct:subject	dbc:African-American_male_actors
page-639	Count_Basie	Count Basie	dct:subject	dbc:American_bandleaders
page-639	Count_Basie	Count Basie	dct:subject	dbc:American_jazz_bandleaders
page-639	Count_Basie	Count Basie	dct:subject	dbc:Apex_Records_artists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Cancer_deaths_in_Florida
page-639	Count_Basie	Count Basie	dct:subject	dbc:Deaths_from_pancreatic_cancer
page-639	Count_Basie	Count Basie	dct:subject	dbc:Decca_Records_artists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Grammy_Award_winners
page-639	Count_Basie	Count Basie	dct:subject	dbc:Grammy_Lifetime_Achievement_Award_winners
page-639	Count_Basie	Count Basie	dct:subject	dbc:Kennedy_Center_honorees
page-639	Count_Basie	Count Basie	dct:subject	dbc:Las_Vegas_entertainers
page-639	Count_Basie	Count Basie	dct:subject	dbc:Mercury_Records_artists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Musicians_from_New_Jersey
page-639	Count_Basie	Count Basie	dct:subject	dbc:People_from_Red_Bank,_New_Jersey
page-639	Count_Basie	Count Basie	dct:subject	dbc:Presidential_Medal_of_Freedom_recipients
page-639	Count_Basie	Count Basie	dct:subject	dbc:RCA_Victor_artists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Reprise_Records_artists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Swing_bandleaders
page-639	Count_Basie	Count Basie	dct:subject	dbc:Swing_pianists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Vaudeville_performers
page-639	Count_Basie	Count Basie	dct:subject	dbc:Vocalion_Records_artists
page-639	Count_Basie	Count Basie	dct:subject	dbc:African-American_jazz_pianists
page-639	Count_Basie	Count Basie	dct:subject	dbc:American_jazz_organists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Big_band_bandleaders
page-639	Count_Basie	Count Basie	dct:subject	dbc:Big_band_pianists
page-639	Count_Basie	Count Basie	dct:subject	dbc:Roulette_Records_artists
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:Ajax_Records_artists
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:Road_accident_deaths_in_North_Carolina
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:World_colored_heavyweight_boxing_champions
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:1878_births
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:1946_deaths
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:American_people_of_Ghanaian_descent
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:Burials_at_Graceland_Cemetery_(Chicago)
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:History_of_racism_in_the_United_States
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:Racially_motivated_violence_against_African_Americans
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:Vaudeville_performers
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:People_convicted_of_violating_the_Mann_Act
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:African-American_boxers
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:American_male_boxers
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:International_Boxing_Hall_of_Fame_inductees
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:People_from_Galveston,_Texas
page-1315	Jack_Johnson_(boxer)	Jack Johnson (boxer)	dct:subject	dbc:World_heavyweight_boxing_champions
page-873	Eric_Dolphy	Eric Dolphy	dct:subject	dbc:Accidental_deaths_in_Germany
page-873	Eric_Dolphy	Eric Dolphy	dct:subject	dbc:American_jazz_bass_clarinetists
page-873	Eric_Dolphy	Eric Dolphy	dct:subject	dbc:American_people_of_Panamanian_descent
page-873	Eric_Dolphy	Eric Dolphy	dct:subject	dbc:Avant-garde_jazz_clarinetists
